20.290907	86.794
20.437943	86.854
20.586044	86.915
20.735220	86.980
20.885475	87.046
21.036821	87.110
21.189262	87.175
21.342808	87.240
21.497467	87.305
21.653246	87.371
21.810154	87.436
21.968201	87.502
22.127390	87.567
22.287735	87.632
22.449242	87.697
22.611917	87.762
22.775772	87.826
22.940815	87.890
23.107054	87.954
23.274498	88.018
23.443153	88.082
23.613033	88.146
23.784142	88.210
23.956491	88.274
24.130091	88.337
24.304947	88.400
24.481071	88.461
24.658470	88.522
24.837156	88.582
25.017136	88.641
25.198421	88.699
25.381020	88.757
25.564941	88.815
25.750195	88.874
25.936790	88.933
26.124741	88.993
26.314051	89.053
26.504732	89.114
26.696796	89.175
26.890253	89.237
27.085112	89.298
27.281382	89.358
27.479073	89.418
27.678198	89.477
27.878765	89.536
28.080786	89.594
28.284271	89.651
28.489231	89.708
28.695675	89.765
28.903616	89.821
29.113064	89.878
29.324028	89.934
29.536524	89.990
29.750557	90.046
29.966141	90.101
30.183289	90.156
30.402010	90.211
30.622314	90.266
30.844217	90.321
31.067726	90.375
31.292856	90.430
31.519617	90.485
31.748020	90.540
31.978081	90.595
32.209808	90.650
32.443211	90.705
32.678310	90.759
32.915108	90.813
33.153625	90.866
33.393871	90.919
33.635857	90.971
33.879597	91.023
34.125103	91.074
34.372387	91.123
34.621464	91.171
34.872345	91.219
35.125042	91.266
35.379574	91.313
35.635948	91.360
35.894180	91.409
36.154285	91.460
36.416275	91.512
36.680161	91.565
36.945961	91.619
37.213688	91.673
37.483353	91.727
37.754974	91.780
38.028561	91.831
38.304131	91.881
38.581699	91.930
38.861279	91.978
39.142883	92.026
39.426529	92.074
39.712231	92.122
40.000000	92.170
40.289856	92.218
40.581814	92.266
40.875885	92.312
41.172089	92.357
41.470440	92.401
41.770950	92.444
42.073643	92.487
42.378525	92.531
42.685616	92.575
42.994934	92.618
43.306492	92.660
43.620308	92.698
43.936401	92.732
44.254780	92.762
44.575470	92.788
44.898483	92.813
45.223835	92.841
45.551544	92.873
45.881630	92.911
46.214108	92.956
46.548996	93.006
